case,Kn,Ks,gamma,beta,c0,pmax,p,m,r,P,E_n,E_s,Etot,P/E
3,3.9393939393939394,2.323232323232323,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,2.3737373737373737,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,2.4242424242424243,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,2.474747474747475,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,2.525252525252525,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,2.5757575757575757,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,2.6262626262626263,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,2.676767676767677,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,2.727272727272727,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,2.7777777777777777,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,2.8282828282828283,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,2.878787878787879,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,2.929292929292929,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,2.9797979797979797,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,3.0303030303030303,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,3.080808080808081,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,3.131313131313131,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,3.1818181818181817,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,3.2323232323232323,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,3.282828282828283,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,3.3333333333333335,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,3.3838383838383836,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,3.4343434343434343,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,3.484848484848485,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,3.5353535353535355,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,3.5858585858585856,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,3.6363636363636362,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,3.686868686868687,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,3.7373737373737375,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,3.7878787878787876,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,3.8383838383838382,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,3.888888888888889,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,3.9393939393939394,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,3.9898989898989896,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,4.040404040404041,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,4.090909090909091,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,4.141414141414141,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,4.191919191919192,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,4.242424242424242,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,4.292929292929293,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,4.343434343434343,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,4.393939393939394,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,4.444444444444445,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,4.494949494949495,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,4.545454545454545,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,4.595959595959596,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,4.646464646464646,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,4.696969696969697,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,4.747474747474747,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,4.797979797979798,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,4.848484848484849,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,4.898989898989899,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,4.94949494949495,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9393939393939394,5.0,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,0.0,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,0.050505050505050504,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,0.10101010101010101,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,0.15151515151515152,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,0.20202020202020202,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,0.25252525252525254,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,0.30303030303030304,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,0.35353535353535354,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,0.40404040404040403,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,0.45454545454545453,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,0.5050505050505051,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,0.5555555555555556,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,0.6060606060606061,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,0.6565656565656566,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,0.7070707070707071,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,0.7575757575757576,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,0.8080808080808081,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,0.8585858585858586,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,0.9090909090909091,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,0.9595959595959596,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,1.0101010101010102,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,1.0606060606060606,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,1.1111111111111112,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,1.1616161616161615,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,1.2121212121212122,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,1.2626262626262625,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,1.3131313131313131,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,1.3636363636363635,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,1.4141414141414141,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,1.4646464646464645,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,1.5151515151515151,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,1.5656565656565655,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,1.6161616161616161,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,1.6666666666666667,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,1.7171717171717171,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,1.7676767676767677,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,1.8181818181818181,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,1.8686868686868687,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,1.9191919191919191,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,1.9696969696969697,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,2.0202020202020203,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,2.0707070707070705,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,2.121212121212121,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,2.1717171717171717,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,2.2222222222222223,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,2.2727272727272725,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,2.323232323232323,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,2.3737373737373737,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,2.4242424242424243,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,2.474747474747475,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,2.525252525252525,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,2.5757575757575757,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,2.6262626262626263,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,2.676767676767677,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,2.727272727272727,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,2.7777777777777777,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,2.8282828282828283,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,2.878787878787879,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,2.929292929292929,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,2.9797979797979797,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,3.0303030303030303,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,3.080808080808081,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,3.131313131313131,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,3.1818181818181817,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,3.2323232323232323,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,3.282828282828283,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,3.3333333333333335,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,3.3838383838383836,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,3.4343434343434343,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,3.484848484848485,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,3.5353535353535355,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,3.5858585858585856,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,3.6363636363636362,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,3.686868686868687,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,3.7373737373737375,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,3.7878787878787876,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,3.8383838383838382,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,3.888888888888889,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,3.9393939393939394,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,3.9898989898989896,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,4.040404040404041,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,4.090909090909091,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,4.141414141414141,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,4.191919191919192,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,4.242424242424242,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,4.292929292929293,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,4.343434343434343,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,4.393939393939394,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,4.444444444444445,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,4.494949494949495,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,4.545454545454545,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,4.595959595959596,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,4.646464646464646,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,4.696969696969697,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,4.747474747474747,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,4.797979797979798,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,4.848484848484849,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,4.898989898989899,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,4.94949494949495,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,3.9898989898989896,5.0,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,0.0,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,0.050505050505050504,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,0.10101010101010101,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,0.15151515151515152,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,0.20202020202020202,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,0.25252525252525254,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,0.30303030303030304,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,0.35353535353535354,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,0.40404040404040403,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,0.45454545454545453,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,0.5050505050505051,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,0.5555555555555556,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,0.6060606060606061,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,0.6565656565656566,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,0.7070707070707071,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,0.7575757575757576,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,0.8080808080808081,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,0.8585858585858586,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,0.9090909090909091,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,0.9595959595959596,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,1.0101010101010102,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,1.0606060606060606,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,1.1111111111111112,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,1.1616161616161615,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,1.2121212121212122,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,1.2626262626262625,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,1.3131313131313131,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,1.3636363636363635,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,1.4141414141414141,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,1.4646464646464645,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,1.5151515151515151,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,1.5656565656565655,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,1.6161616161616161,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,1.6666666666666667,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,1.7171717171717171,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,1.7676767676767677,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,1.8181818181818181,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,1.8686868686868687,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,1.9191919191919191,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,1.9696969696969697,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,2.0202020202020203,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,2.0707070707070705,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,2.121212121212121,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,2.1717171717171717,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,2.2222222222222223,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,2.2727272727272725,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,2.323232323232323,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,2.3737373737373737,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,2.4242424242424243,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,4.040404040404041,2.474747474747475,0.8,1.7,0.5,1.25,1.25,10.0,0.0,0.0,0.0,0.0,0.0,-1.0
